ticket_id,account_id,customer_segment,uk_region,support_channel,product_area,issue_category,priority_initial,submitted_at,day_of_week,hour_of_day,customer_tenure_months,contract_value_gbp,previous_tickets_90d,avg_sentiment_score,customer_message,message_length,contains_urgent_keyword,contains_refund_keyword,agent_queue_length_at_submit,assigned_agent,agent_experience_months,backlog_age_hours,first_response_minutes,reopened_last_90d,resolved_at,escalated_prior_to_resolution,resolution_hours,final_priority,sla_breached
TCK-202506360,ACC-31897,SMB,london ,Phone,Workflow Automation,access_request,Critical,2025-12-04 12:32:00,Thursday,12,11,9604.52,2,0.417,Customer reports access request in Workflow Automation. They need help because the issue affects only one user.,111,0,0,54,Noah,27,32.96,164,0,2025-12-05 22:04:37,1,33.54,Critical,1
TCK-202506361,ACC-19024,SMB,Northern Ireland,Chat,Security,how_to,Low,2025-11-17 09:36:00,Monday,9,42,2746.71,4,-0.119,The user cannot complete a workflow in Security. Error appears during how to.,77,0,0,15,Noah,35,2.11,164,0,2025-11-18 07:22:19,0,21.77,Low,0
TCK-202506362,ACC-80721,Mid-Market,Yorkshire,Phone,Reporting,integration_failure,Critical,2025-12-31 06:31:00,Wednesday,6,26,27070.26,1,0.471,Client asks for urgent support regarding integration failure; impact: a senior stakeholder is waiting. deadline.,112,1,0,30,Amelia,18,13.34,183,0,2026-01-01 23:30:03,1,40.98,Critical,1
TCK-202506363,ACC-90566,SMB,East Midlands,Web,Payments,data_quality,Critical,2025-11-05 23:04:00,Wednesday,23,63,5159.52,0,-0.212,Account team escalated a customer case connected to Payments. Main issue: data quality.,87,0,0,52,Isla,19,29.59,220,1,2025-11-07 18:07:26,1,43.06,Critical,1
TCK-202506364,ACC-34025,Mid-Market,London,Email,Security,billing_query,Critical,2025-11-06 04:00:00,Thursday,4,30,29586.89,3,-0.46,Ticket raised through support queue for Security; customer notes billing query and asks for next steps.,103,0,0,20,Sophie,1,18.31,38,0,2025-11-07 12:35:24,1,32.59,Critical,1
TCK-202506365,ACC-44681,SMB,London,Chat,Account Access,data_quality,High,2026-01-02 07:44:00,Friday,7,42,16027.97,0,0.212,Account team escalated a customer case connected to Account Access. Main issue: data quality. critical.,103,1,0,25,George,34,4.48,171,0,2026-01-03 14:02:00,1,30.3,Critical,1
TCK-202506366,ACC-20217,Enterprise,South West,Web,Workflow Automation,refund_request,Critical,2025-11-06 11:11:00,Thursday,11,51,101111.72,1,-0.569,The user cannot complete a workflow in Workflow Automation. Error appears during refund request. Customer mentions credit.,122,0,1,36,Isla,27,4.21,150,0,2025-11-07 01:27:46,1,14.28,Critical,1
TCK-202506367,ACC-59420,Enterprise,Greater Manchester,Web,Data Export,refund_request,Critical,2025-11-19 21:08:00,Wednesday,21,20,44731.45,3,-0.32,The user cannot complete a workflow in Data Export. Error appears during refund request. blocked.,97,1,0,23,Leo,21,7.36,230,0,2025-11-20 20:30:46,1,23.38,Critical,1
TCK-202506368,ACC-35349,SMB,London,Phone,Reporting,data_quality,Critical,2025-10-09 20:52:00,Thursday,20,44,11938.66,5,0.153,The user cannot complete a workflow in Reporting. Error appears during data quality.,84,0,0,46,Harry,27,35.74,106,0,2025-10-12 03:07:44,1,54.26,Critical,1
TCK-202506369,ACC-42678,Mid-Market,South West,Phone,Mobile App,integration_failure,Critical,2025-09-17 17:48:00,Wednesday,17,44,29248.05,2,0.298,Client asks for urgent support regarding integration failure; impact: the customer is threatening cancellation. ASAP.,117,1,0,45,George,11,0.97,255,0,2025-09-18 17:55:54,1,24.13,Critical,1
TCK-202506370,ACC-33220,Mid-Market,Yorkshire,Phone,Data Export,access_request,Critical,2025-09-30 09:14:00,Tuesday,9,42,32382.84,0,-0.159,Customer reports access request in Data Export. They need help because the customer is threatening cancellation.,112,0,0,74,Muhammad,30,12.15,171,0,2025-10-01 12:31:35,1,27.29,Critical,1
TCK-202506371,ACC-34001,SMB,Scotland,Phone,Workflow Automation,performance,Medium,2025-10-26 22:10:00,Sunday,22,47,8364.09,1,0.222,Client asks for urgent support regarding performance; impact: monthly reporting is delayed.,91,0,0,28,Oliver,18,1.06,114,0,2025-10-27 07:31:08,0,9.35,Medium,0
TCK-202506372,ACC-66955,SMB,West Midlands,Web,Data Export,bug,Medium,2025-11-03 16:23:00,Monday,16,11,7205.98,0,0.35,The user cannot complete a workflow in Data Export. Error appears during bug.,77,0,0,41,Isla,34,2.19,358,0,2025-11-04 01:54:56,0,9.53,Medium,0
TCK-202506373,ACC-78107,Mid-Market,West Midlands,Web,Billing,access_request,Medium,2025-11-17 14:22:00,Monday,14,35,3394.18,0,-0.513,Client asks for urgent support regarding access request; impact: a senior stakeholder is waiting.,97,0,0,47,Leo,17,2.32,165,0,2025-11-18 14:28:20,0,24.11,Medium,0
TCK-202506374,ACC-57603,SMB,London,Web,Mobile App,how_to,High,2025-09-08 04:04:00,Monday,4,11,8607.88,0,0.194,Account team escalated a customer case connected to Mobile App. Main issue: how to.,83,0,0,48,Sophie,16,14.94,205,0,2025-09-08 16:35:26,0,12.52,High,0
TCK-202506375,ACC-23565,Enterprise,Yorkshire,Web,Workflow Automation,performance,Critical,2025-12-29 07:07:00,Monday,7,39,34741.21,6,0.734,Client asks for urgent support regarding performance; impact: a senior stakeholder is waiting. escalate.,104,1,0,53,Harry,27,11.58,249,0,2025-12-30 19:44:28,1,36.62,Critical,1
TCK-202506376,ACC-79750,SMB,Greater Manchester,Web,Account Access,how_to,High,2025-12-03 08:40:00,Wednesday,8,30,19759.02,16,1,Client asks for urgent support regarding how to; impact: a senior stakeholder is waiting.,89,0,0,25,Isla,17,2.43,118,0,2025-12-04 20:24:37,1,35.74,High,1
TCK-202506377,ACC-62455,Enterprise,South West,Email,Workflow Automation,data_quality,Critical,,Saturday,16,25,15652.52,0,-0.219,Customer reports data quality in Workflow Automation. They need help because the customer is threatening cancellation.,118,0,0,44,Noah,9,14.15,237,0,2026-01-04 17:48:38,1,25.33,Critical,1
TCK-202506378,ACC-25040,SMB,West Midlands,Web,Payments,billing_query,High,2025-12-17 07:00:00,Wednesday,7,75,7432.01,2,-0.191,Client asks for urgent support regarding billing query; impact: a compliance deadline is near.,94,0,0,29,Ava,26,11.04,46,0,2025-12-18 20:21:49,1,37.36,High,1
TCK-202506379,ACC-91662,SMB,Scotland,Phone,Workflow Automation,billing_query,High,2025-09-17 21:53:00,Wednesday,21,65,6159.12,9,0.064,The user cannot complete a workflow in Workflow Automation. Error appears during billing query. Customer mentions credit.,121,0,1,48,Ava,19,1.39,129,0,2025-09-19 13:35:07,1,39.7,High,1
TCK-202506380,ACC-44466,Enterprise,South East,Chat,Billing,bug,Critical,2025-11-07 19:42:00,Friday,19,36,44940.01,4,-0.472,Client asks for urgent support regarding bug; impact: a senior stakeholder is waiting.,86,0,0,12,Muhammad,34,2.86,73,0,2025-11-09 02:30:47,1,30.81,Critical,1
TCK-202506381,ACC-10742,Public Sector,West Midlands,Phone,Account Access,access_request,High,2025-12-26 07:11:00,Friday,7,18,25232.33,0,1,Customer reports access request in Account Access. They need help because the customer is threatening cancellation.,115,0,0,44,Muhammad,27,10.79,185,0,2025-12-27 02:53:06,0,19.7,High,0
TCK-202506382,ACC-40373,SMB,Wales,Chat,Workflow Automation,service_outage,Critical,2025-12-23 13:01:00,Tuesday,13,7,9926.97,1,-0.616,The user cannot complete a workflow in Workflow Automation. Error appears during service outage. critical.,106,1,0,41,Sophie,4,1.54,212,0,2025-12-24 23:14:58,1,34.23,Critical,1
TCK-202506383,ACC-95514,Mid-Market,East Midlands,Email,Reporting,how_to,Critical,2026-01-25 20:06:00,Sunday,20,28,21748.74,1,0.177,Ticket raised through support queue for Reporting; customer notes how to and asks for next steps. deadline.,107,1,0,7,Noah,32,19.12,151,1,2026-01-26 09:00:48,1,12.91,Critical,1
TCK-202506384,ACC-80543,SMB,East Midlands,Partner portal,Data Export,how_to,Medium,2025-09-19 20:20:00,Friday,20,40,5007.83,3,-0.589,Ticket raised through support queue for Data Export; customer notes how to and asks for next steps.,99,0,0,26,Leo,30,6.56,249,0,2025-09-20 19:37:02,0,23.28,Medium,0
TCK-202506385,ACC-97517,Mid-Market,London,Web,Reporting,billing_query,High,2025-10-27 18:20:00,Monday,18,48,18922.7,0,0.11,Account team escalated a customer case connected to Reporting. Main issue: billing query.,89,0,0,51,Mia,16,1.17,373,0,2025-10-28 11:20:06,0,17.0,High,0
TCK-202506386,ACC-33293,SMB,Northern Ireland,Chat,,billing_query,High,2026-01-04 07:24:00,Sunday,7,0,17471.12,8,0.234,Client asks for urgent support regarding billing query; impact: a senior stakeholder is waiting.,96,0,0,27,Amelia,22,1.68,91,1,2026-01-04 21:34:19,0,14.17,High,0
TCK-202506387,ACC-55402,Enterprise,Scotland,Web,Reporting,billing_query,Critical,2026-01-07 21:25:00,Wednesday,21,24,98610.42,4,0.092,Client asks for urgent support regarding billing query; impact: the issue affects only one user. Customer mentions billing dispute.,131,0,1,54,George,25,0.45,145,0,2026-01-09 02:18:25,1,28.89,Critical,1
TCK-202506388,ACC-99752,Mid-Market,West Midlands,Email,Payments,how_to,,2025-12-02 15:58:00,Tuesday,15,53,9841.8,3,0.342,Account team escalated a customer case connected to Payments. Main issue: how to. critical.,91,1,0,56,Sophie,18,1.85,194,0,2025-12-03 02:49:08,1,10.85,High,0
TCK-202506389,ACC-14874,Mid-Market,London,E-mail,Mobile App,bug,High,2025-11-26 09:36:00,Wednesday,9,30,18800.48,2,0.04,The user cannot complete a workflow in Mobile App. Error appears during bug.,76,0,0,41,Amelia,2,1.2,153,0,2025-11-27 12:57:31,1,27.36,High,1
TCK-202506390,ACC-75343,Enterprise,Wales,Phone,API Integration,access_request,High,2025-11-10 21:20:00,Monday,21,,32182.5,0,-0.511,Account team escalated a customer case connected to API Integration. Main issue: access request.,96,0,0,46,Amelia,15,0.53,302,0,2025-11-11 04:40:01,0,7.33,High,0
TCK-202506391,ACC-17524,Enterprise,Yorkshire,Chat,Workflow Automation,performance,Critical,2025-12-29 18:54:00,Monday,18,53,87722.56,0,0.017,Customer reports performance in Workflow Automation. They need help because payment processing is blocked.,106,0,0,16,Isla,25,3.54,128,0,2025-12-31 02:35:18,1,31.69,Critical,1
TCK-202506392,ACC-28874,SMB,London,chat ,Account Access,how_to,Medium,2025-10-20 12:40:00,Monday,12,20,2197.31,4,0.1,Customer reports how to in Account Access. They need help because several end users are affected.,97,0,0,22,Amelia,19,10.35,126,0,2025-10-21 07:35:45,0,18.93,Medium,0
TCK-202506393,ACC-17521,SMB,Scotland,Phone,Account Access,bug,High,2025-10-28 23:24:00,Tuesday,23,11,1002.89,1,-0.73,Ticket raised through support queue for Account Access; customer notes bug and asks for next steps.,99,0,0,33,Ava,33,15.55,214,1,2025-10-30 08:47:21,1,33.39,Critical,1
TCK-202506394,ACC-19644,Mid-Market,South East,Web,Security,service_outage,Critical,2025-12-24 22:36:00,Wednesday,22,24,11006.29,4,-0.14,Customer reports service outage in Security. They need help because several end users are affected. urgent.,107,1,0,32,Oliver,15,14.37,13,0,2025-12-26 09:02:33,1,34.44,Critical,1
TCK-202506395,ACC-33218,Mid-Market,Scotland,Web,Mobile App,bug,Critical,2025-10-06 15:01:00,Monday,15,35,16753.76,2,-0.549,Ticket raised through support queue for Mobile App; customer notes bug and asks for next steps.,95,0,0,54,George,16,4.84,123,0,2025-10-07 05:41:12,1,14.67,Critical,1
TCK-202506396,ACC-42870,SMB,South West,Email,Payments,how_to,Low,2026-02-20 11:59:00,Friday,11,16,5474.63,0,0.513,Account team escalated a customer case connected to Payments. Main issue: how to.,81,0,0,13,Oliver,40,2.04,1,0,2026-02-20 13:44:53,0,1.76,Low,0
TCK-202506397,ACC-65366,SMB,Yorkshire,Email,Workflow Automation,how_to,High,2025-10-04 20:49:00,Saturday,20,52,13920.0,5,-0.224,The user cannot complete a workflow in Workflow Automation. Error appears during how to.,88,0,0,42,Isla,23,15.07,211,0,2025-10-05 19:03:08,1,22.24,High,0
TCK-202506398,ACC-47702,SMB,Greater Manchester,Chat,Security,bug,Critical,2025-11-01 02:28:00,Saturday,2,14,71026.11,1,-0.443,The user cannot complete a workflow in Security. Error appears during bug.,74,0,0,44,Noah,45,4.77,128,0,2025-11-01 09:57:35,0,7.49,Critical,0
TCK-202506399,ACC-96566,Enterprise,London,Web,API Integration,integration_failure,Critical,2025-11-10 20:47:00,Monday,20,3,11366.26,0,0.205,Account team escalated a customer case connected to API Integration. Main issue: integration failure. immediately.,114,1,0,35,Isla,32,26.38,163,0,2025-11-12 22:36:32,1,49.83,Critical,1
TCK-202506400,ACC-73452,SMB,Yorkshire,Email,Reporting,performance,High,2025-11-16 10:45:00,Sunday,10,41,15170.39,2,0.298,Ticket raised through support queue for Reporting; customer notes performance and asks for next steps.,102,0,0,45,Muhammad,20,1.4,304,0,2025-11-17 08:13:17,0,21.47,High,0
TCK-202506401,ACC-68977,Mid-Market,West Midlands,Email,Security,bug,Medium,2025-12-26 12:57:00,Friday,12,34,9608.68,2,-0.035,Account team escalated a customer case connected to Security. Main issue: bug.,78,0,0,3,Grace,35,6.5,1,0,2025-12-26 20:01:24,0,7.07,Medium,0
TCK-202506402,ACC-30913,Enterprise,West Midlands,Chat,Billing,billing_query,Critical,2026-02-01 07:21:00,Sunday,7,,52564.57,0,1,Client asks for urgent support regarding billing query; impact: several end users are affected.,95,0,0,31,Sophie,13,6.68,246,0,2026-02-02 04:16:36,1,20.93,Critical,1
TCK-202506403,ACC-14324,Mid-Market,South West,Email,Billing,billing_query,High,2025-09-09 14:23:00,Tuesday,14,42,11978.2,5,-0.058,Account team escalated a customer case connected to Billing. Main issue: billing query. Customer mentions billing dispute.,122,0,1,33,Leo,31,3.44,40,0,2025-09-10 18:08:55,1,27.77,High,1
TCK-202506404,ACC-59213,Mid-Market,London,Email,Reporting,performance,Medium,2025-10-24 21:09:00,Friday,21,0,11695.08,0,0.405,Account team escalated a customer case connected to Reporting. Main issue: performance.,87,0,0,15,Amelia,23,6.03,110,0,2025-10-25 20:47:21,0,23.64,Medium,0
TCK-202506405,ACC-63883,Enterprise,South West,Email,API Integration,access_request,Critical,2026-02-23 07:03:00,Monday,7,30,341808.47,0,0.341,Ticket raised through support queue for API Integration; customer notes access request and asks for next steps.,111,0,0,17,Noah,21,24.94,94,0,2026-02-24 00:57:41,1,17.91,Critical,1
TCK-202506406,ACC-74784,Enterprise,London,Web,Payments,how_to,Medium,2025-10-06 20:09:00,Monday,20,,87726.43,5,-0.462,Account team escalated a customer case connected to Payments. Main issue: how to.,81,0,0,27,Mia,16,4.47,200,0,2025-10-07 20:15:21,0,24.11,Medium,0
TCK-202506407,ACC-38248,Mid-Market,London,Chat,Payments,performance,High,2026-02-01 11:19:00,Sunday,11,42,17136.66,2,0.513,Customer reports performance in Payments. They need help because several end users are affected.,96,0,0,41,Mia,25,11.62,79,0,2026-02-02 14:53:08,1,27.57,Critical,1
TCK-202506408,ACC-52770,Public Sector,Northern Ireland,Phone,Workflow Automation,how_to,Critical,2025-12-05 09:31:00,Friday,9,39,62467.23,3,0.043,The user cannot complete a workflow in Workflow Automation. Error appears during how to.,88,0,0,50,Noah,8,0.26,218,0,2025-12-06 09:40:25,1,24.16,Critical,1
TCK-202506409,ACC-57217,SMB,West Midlands,Chat,Reporting,refund_request,High,2025-09-13 00:53:00,Saturday,0,28,5559.23,3,-0.012,Client asks for urgent support regarding refund request; impact: several end users are affected. Customer mentions invoice correction.,134,0,1,26,Harry,22,23.86,1,0,2025-09-14 13:03:33,1,36.18,High,1
TCK-202506410,ACC-85525,Enterprise,West Midlands,Phone,Billing,service_outage,Critical,2026-02-26 12:03:00,Thursday,12,37,23879.25,0,-0.638,The user cannot complete a workflow in Billing. Error appears during service outage. critical.,94,1,0,15,Harry,6,3.42,73,0,2026-02-27 07:44:14,1,19.69,Critical,1
TCK-202506411,ACC-51770,Enterprise,Northern Ireland,Email,Workflow Automation,bug,Medium,2026-01-18 10:09:00,Sunday,10,0,93187.07,1,-0.308,Account team escalated a customer case connected to Workflow Automation. Main issue: bug.,89,0,0,48,Isla,39,8.35,162,0,2026-01-19 09:21:38,0,23.21,Medium,0
TCK-202506412,ACC-93157,Mid-Market,Northern Ireland,Email,Billing,integration_failure,Critical,2026-01-26 17:37:00,Monday,17,22,21637.37,2,-0.106,Account team escalated a customer case connected to Billing. Main issue: integration failure. blocked.,102,1,0,32,Leo,18,2.89,193,0,2026-01-27 13:37:08,1,20.0,Critical,1
TCK-202506413,ACC-39507,Enterprise,East Midlands,Web,Account Access,refund_request,High,2025-11-23 01:08:00,Sunday,1,40,31769.34,7,0.581,Ticket raised through support queue for Account Access; customer notes refund request and asks for next steps. Customer mentions credit.,136,0,1,15,George,13,4.78,139,1,2025-11-23 18:06:02,1,16.97,High,0
TCK-202506414,ACC-85487,SMB,London,Chat,Mobile App,bug,Medium,2025-09-19 15:22:00,Friday,15,63,7957.45,0,-0.149,Customer reports bug in Mobile App. They need help because the issue affects only one user.,91,0,0,24,Isla,18,3.99,161,0,2025-09-20 14:10:24,0,22.81,Medium,0
TCK-202506415,ACC-89672,SMB,Wales,Web,Data Export,billing_query,Critical,2025-10-31 10:44:00,Friday,10,0,8927.79,4,0.056,Account team escalated a customer case connected to Data Export. Main issue: billing query. blocked.,100,1,0,63,Isla,30,5.94,340,0,2025-11-01 06:21:54,1,19.63,Critical,1
TCK-202506416,ACC-46520,Mid-Market,Yorkshire,Chat,Workflow Automation,billing_query,Critical,2026-02-12 00:27:00,Thursday,0,29,58654.67,3,0.011,Customer reports billing query in Workflow Automation. They need help because an integration partner is blocked.,112,0,0,4,Oliver,24,45.1,1,0,2026-02-13 17:01:21,1,40.57,Critical,1
TCK-202506417,ACC-32128,Public Sector,London,chat ,Account Access,how_to,Critical,2026-02-27 20:12:00,Friday,20,23,38371.98,8,-0.376,Ticket raised through support queue for Account Access; customer notes how to and asks for next steps.,102,0,0,42,George,9,11.27,195,0,2026-02-28 11:08:31,1,14.94,Critical,1
TCK-202506418,ACC-44744,Mid-Market,South East,Email,Account Access,data_quality,Critical,2025-10-30 23:27:00,Thursday,23,52,14861.53,10,-0.556,Client asks for urgent support regarding data quality; impact: payment processing is blocked.,93,0,0,28,Muhammad,12,12.66,7,0,2025-11-01 10:56:49,1,35.5,Critical,1
TCK-202506419,ACC-68193,Enterprise,London,Email,Payments,data_quality,Critical,2025-11-03 08:08:00,Monday,8,25,20167.78,0,-0.506,Ticket raised through support queue for Payments; customer notes data quality and asks for next steps.,102,0,0,35,Ava,45,8.21,138,0,2025-11-04 11:19:08,1,27.19,Critical,1
TCK-202506420,ACC-52541,SMB,West Midlands,Phone,Reporting,bug,Medium,2025-12-17 03:42:00,Wednesday,3,1,7641.24,3,0.41,The user cannot complete a workflow in Reporting. Error appears during bug.,75,0,0,28,Sophie,35,1.2,194,0,2025-12-18 02:02:08,0,22.34,Medium,0
TCK-202506421,ACC-16141,SMB,South East,Partner Portal,Payments,performance,Critical,2025-09-09 11:04:00,Tuesday,11,35,17109.9,2,-0.406,Ticket raised through support queue for Payments; customer notes performance and asks for next steps.,101,0,0,60,Isla,22,17.23,196,0,2025-09-10 10:14:46,1,23.18,Critical,1
TCK-202506422,ACC-77513,SMB,Scotland,Chat,Workflow Automation,access_request,High,2025-12-19 15:44:00,Friday,15,24,8231.3,4,-0.265,Ticket raised through support queue for Workflow Automation; customer notes access request and asks for next steps.,115,0,0,55,George,13,16.79,140,0,2025-12-20 15:25:12,1,23.69,High,0
TCK-202506423,ACC-91683,Mid-Market,Yorkshire,chat ,Payments,data_quality,Medium,2026-02-25 12:21:00,Wednesday,12,43,11463.26,0,0.353,Client asks for urgent support regarding data quality; impact: the renewal review is due.,89,0,0,20,Leo,15,3.75,55,0,2026-02-26 09:39:13,0,21.3,Medium,0
TCK-202506424,ACC-26458,Enterprise,Wales,Chat,API Integration,data_quality,Critical,2025-10-21 03:43:00,Tuesday,3,8,208772.21,6,0.536,The user cannot complete a workflow in API Integration. Error appears during data quality.,90,0,0,44,Leo,1,2.88,234,1,2025-10-22 09:58:18,1,30.26,Critical,1
TCK-202506425,ACC-77498,SMB,yorkshire,Web,Payments,performance,Medium,2025-09-04 23:29:00,Thursday,23,18,18379.53,2,0.529,Account team escalated a customer case connected to Payments. Main issue: performance.,86,0,0,17,Sophie,24,4.37,36,0,2025-09-05 16:44:07,0,17.25,Medium,0
TCK-202506426,ACC-16207,SMB,London,Email,Account Access,bug,Critical,2026-01-27 04:37:00,Tuesday,4,54,18683.47,1,-0.406,Account team escalated a customer case connected to Account Access. Main issue: bug. ASAP.,90,1,0,40,Amelia,17,5.75,133,0,2026-01-27 22:26:52,1,17.83,Critical,1
TCK-202506427,ACC-65980,Mid-Market,Northern Ireland,Email,Data Export,bug,High,2025-10-04 05:38:00,Saturday,5,22,51849.33,2,0.437,The user cannot complete a workflow in Data Export. Error appears during bug.,77,0,0,0,Amelia,1,2.12,94,0,2025-10-04 15:04:46,1,9.45,High,0
TCK-202506428,ACC-81549,SMB,Wales,Email,Mobile App,data_quality,High,2026-01-22 15:29:00,Thursday,15,3,11482.33,1,0.381,Customer reports data quality in Mobile App. They need help because the renewal review is due.,94,0,0,39,Isla,12,16.36,209,0,2026-01-23 12:34:30,1,21.09,High,0
TCK-202506429,ACC-24558,Enterprise,Scotland,Web,Workflow Automation,bug,High,2025-11-29 02:03:00,Saturday,2,24,17765.11,0,,The user cannot complete a workflow in Workflow Automation. Error appears during bug.,85,0,0,9,Noah,27,9.72,1,0,2025-11-29 22:17:55,1,20.25,High,0
TCK-202506430,ACC-60823,Mid-Market,South West,Web,Account Access,service_outage,Critical,2025-11-25 14:39:00,Tuesday,14,49,7421.32,2,-0.386,Account team escalated a customer case connected to Account Access. Main issue: service outage. urgent.,103,1,0,33,Isla,25,1.08,69,0,2025-11-26 22:39:18,1,32.01,Critical,1
TCK-202506431,ACC-76077,Mid-Market,West Midlands,Email,Security,integration_failure,Critical,2025-11-05 12:16:00,Wednesday,12,21,8923.58,1,0.276,Account team escalated a customer case connected to Security. Main issue: integration failure. blocked.,103,1,0,32,Muhammad,35,12.49,122,0,2025-11-07 11:24:32,1,47.14,Critical,1
TCK-202506432,ACC-25196,Mid-Market,South West,Email,Payments,bug,Medium,2026-02-02 02:25:00,Monday,2,27,8029.13,1,0.225,The user cannot complete a workflow in Payments. Error appears during bug.,74,0,0,36,Mia,2,0.36,60,0,2026-02-02 19:41:28,0,17.27,Medium,0
TCK-202506433,ACC-23625,Mid-Market,South East,Phone,Workflow Automation,bug,High,2026-02-15 20:59:00,Sunday,20,11,11889.48,12,0.448,Ticket raised through support queue for Workflow Automation; customer notes bug and asks for next steps.,104,0,0,35,Leo,10,5.12,156,0,2026-02-17 01:37:03,1,28.63,High,1
TCK-202506434,ACC-82589,SMB,Scotland,Chat,Workflow Automation,how_to,Medium,2025-11-15 03:15:00,Saturday,3,66,663.92,2,0.445,Ticket raised through support queue for Workflow Automation; customer notes how to and asks for next steps.,107,0,0,31,Ava,24,12.8,250,0,2025-11-15 22:36:34,0,19.36,Medium,0
TCK-202506435,ACC-48900,Mid-Market,East Midlands,Email,API Integration,bug,High,2025-12-07 16:37:00,Sunday,16,12,36247.77,2,-0.178,Ticket raised through support queue for API Integration; customer notes bug and asks for next steps.,100,0,0,28,Harry,20,2.1,187,0,2025-12-08 19:29:38,1,26.88,High,1
TCK-202506436,ACC-86412,SMB,West Midlands,Email,Workflow Automation,integration_failure,High,2025-09-28 21:12:00,Sunday,21,53,8718.75,2,0.466,Account team escalated a customer case connected to Workflow Automation. Main issue: integration failure. deadline.,115,1,0,34,Leo,28,1.12,352,0,2025-09-30 11:56:46,1,38.75,High,1
TCK-202506437,ACC-53677,Mid-Market,London,WEB,Workflow Automation,service_outage,Critical,2025-10-26 07:50:00,Sunday,7,37,19464.85,2,-0.126,The user cannot complete a workflow in Workflow Automation. Error appears during service outage. deadline.,106,1,0,31,Mia,14,4.11,120,0,2025-10-27 03:23:02,1,19.55,Critical,1
TCK-202506438,ACC-80466,Enterprise,South East,Phone,Reporting,how_to,Critical,2025-12-31 10:48:00,Wednesday,10,18,107241.58,2,-0.777,Client asks for urgent support regarding how to; impact: a senior stakeholder is waiting.,89,0,0,33,Harry,27,9.47,194,0,2025-12-31 22:41:01,1,11.88,Critical,1
TCK-202506439,ACC-90341,Enterprise,Northern Ireland,Web,Security,bug,Critical,2025-11-25 22:01:00,Tuesday,22,2,211248.09,1,-0.293,Customer reports bug in Security. They need help because several end users are affected.,88,0,0,33,Isla,3,5.69,94,0,2025-11-27 05:45:21,1,31.74,Critical,1
TCK-202506440,ACC-45453,SMB,Northern Ireland,Email,Billing,bug,High,2025-10-02 23:21:00,Thursday,23,37,20999.19,2,0.676,Account team escalated a customer case connected to Billing. Main issue: bug. deadline.,87,1,0,20,Amelia,35,3.81,121,0,2025-10-04 03:14:00,1,27.88,Critical,1
TCK-202506441,ACC-80924,Mid-Market,London,Email,Account Access,bug,Critical,2025-12-01 01:15:00,Monday,1,40,19506.19,1,-0.751,Client asks for urgent support regarding bug; impact: several end users are affected.,85,0,0,43,Amelia,21,7.36,200,0,2025-12-02 17:27:32,1,40.21,Critical,1
TCK-202506442,ACC-27725,SMB,South East,Chat,Billing,how_to,High,2025-12-28 12:33:00,Sunday,12,2,9993.91,8,0.049,Ticket raised through support queue for Billing; customer notes how to and asks for next steps.,95,0,0,44,Ava,14,2.69,39,0,2025-12-28 21:52:45,1,9.33,High,0
TCK-202506443,ACC-34451,Mid-Market,South West,WEB,account access,integration_failure,Critical,2025-12-13 19:45:00,Saturday,19,,39865.93,10,0.201,The user cannot complete a workflow in account access. Error appears during integration failure. urgent.,104,1,0,80,Harry,27,5.48,345,0,2025-12-15 10:23:38,1,38.64,Critical,1
TCK-202506444,ACC-57538,Public Sector,Scotland,Phone,API Integration,billing_query,Critical,2026-01-03 22:32:00,Saturday,22,48,31379.26,1,0.588,Customer reports billing query in API Integration. They need help because the customer is threatening cancellation.,115,0,0,25,Sophie,4,18.21,40,0,2026-01-04 19:36:25,1,21.07,Critical,1
TCK-202506445,ACC-43323,SMB,greater manchester ,Chat,Billing,billing_query,High,2025-11-29 17:05:00,Saturday,17,29,10806.24,4,0.297,Account team escalated a customer case connected to Billing. Main issue: billing query. Customer mentions invoice correction.,125,0,1,16,Muhammad,33,18.36,132,0,2025-11-30 11:04:22,0,17.99,High,0
TCK-202506446,ACC-50175,SMB,Yorkshire,Web,Payments,integration_failure,Critical,2025-10-09 02:54:00,Thursday,2,32,19649.31,3,0.726,Account team escalated a customer case connected to Payments. Main issue: integration failure. immediately.,107,1,0,28,Isla,3,16.11,122,0,2025-10-10 15:52:12,1,36.97,Critical,1
TCK-202506447,ACC-33770,Enterprise,London,Email,Billing,data_quality,Critical,2026-01-13 02:42:00,Tuesday,2,35,162124.0,0,-0.518,Ticket raised through support queue for Billing; customer notes data quality and asks for next steps.,101,0,0,38,George,11,5.1,280,0,2026-01-14 12:11:58,1,33.5,Critical,1
TCK-202506448,ACC-86002,Mid-Market,Wales,Web,Billing,service_outage,Critical,2026-02-20 21:00:00,Friday,21,27,17492.36,2,-0.357,Client asks for urgent support regarding service outage; impact: the customer is threatening cancellation. deadline.,116,1,0,38,Noah,13,27.92,108,0,2026-02-22 19:35:58,1,46.6,Critical,1
TCK-202506449,ACC-88161,SMB,East Midlands,chat ,Billing,integration_failure,Critical,2025-10-19 03:02:00,Sunday,3,28,13610.95,9,-0.121,Customer reports integration failure in Billing. They need help because the renewal review is due. escalate.,108,1,0,45,George,6,1.11,173,0,2025-10-20 08:58:05,1,29.93,Critical,1
